"","combid","Poss_1_x","Poss_2_x","Poss_3_x","Poss_4_x","Poss_5_x","Poss_6_x","Poss_7_x","Poss_8_x","Poss_9_x","Poss_10_x","Poss_11_x","Def_12_x","Def_13_x","Def_14_x","Def_15_x","Def_16_x","Def_17_x","Def_18_x","Def_19_x","Def_20_x","Def_21_x","Def_22_x","Poss_1_y","Poss_2_y","Poss_3_y","Poss_4_y","Poss_5_y","Poss_6_y","Poss_7_y","Poss_8_y","Poss_9_y","Poss_10_y","Poss_11_y","Def_12_y","Def_13_y","Def_14_y","Def_15_y","Def_16_y","Def_17_y","Def_18_y","Def_19_y","Def_20_y","Def_21_y","Def_22_y"
"556","2017091100_831",58.04,43.95,41.56,39.99,44.08,41.09,44.14,47.06,43.71,43.19,40.84,42.48,20.43,42.51,39.2,39.27,37.17,21.01,39.31,2.59,36.34,5.17,26.48,7.77,19.48,10.36,36.09,30.7,32.65,37.44,15.23,30.4,22.23,15.57,24.44,14.12,18.23,22.47,25.74,25.32,34.35,21.63,29.02,22.75
"557","2017091100_63",60.54,45.83,40.74,42.53,45.58,40.92,42.98,42.97,43.8,43.25,41.15,36.78,20.2,38.5,38.39,41.91,35.93,20.33,38.05,12.63,34.44,6.34,34.88,12.53,25.15,37.55,42.03,35.18,45.17,18.07,22.36,42.75,27.64,28.14,33.58,20.14,26.21,28.53,30.97,35.6,41.31,34.56,35.05,38.09
"558","2017091100_448",74.81,75.02,72.84,77.94,76.71,63.73,76.01,77.93,74.78,78.04,76.7,95.3,116.25,83.87,80.44,80.8,92.89,95.26,106.6,102.92,83.88,83.66,38.91,25.52,19.59,42.33,32.17,28.07,40.57,19.42,22.86,36.69,28.48,31.5,36.36,39.75,29.83,25.71,25.72,30.64,30.11,37.77,35.17,22.74
"559","2017091100_3846",68.87,70.07,77.68,74.97,68.33,71.23,73.86,70.69,75.65,76.87,69.95,61.61,37.01,64.58,59.37,65.61,64.3,65.45,63.18,65.93,64.02,62.87,44.13,46.47,27.07,13.89,39.23,50.6,26.05,43.6,19.74,15.45,50.46,49.14,32.35,42.01,10,48.95,34.78,50.7,17.49,45.93,27.78,12.4
"560","2017091100_3599",60.8,74.11,72.64,77.65,73.16,75.51,73.41,70.25,73.7,74.5,77.4,76.36,101.19,78.32,75.21,79.76,81.4,99.92,79.77,116.5,82.1,111.29,28.62,48.87,34.08,44.81,18.48,26.33,20.76,16.78,39.94,23.6,31.73,39.08,34.95,42.87,35.82,33.5,31.21,33.19,21.79,37.62,26.2,33.88
"561","2017091100_3387",43.57,45.47,45.66,39.45,40.1,55.35,41.12,41.89,42.83,39.24,41.99,6.97,27.04,34.56,39.85,39.91,28.86,26.66,18.62,33.45,35.19,36.15,15.4,29.96,28.63,8.7,21.85,22.27,13.25,38.65,35.12,16.15,27.97,7.64,17.79,12.53,23.49,27.72,26.47,18.89,17.19,38.15,16.96,28.28
"562","2017091100_3097",59.63,72.97,76.3,76.72,73.04,77.18,73.06,70.46,74.02,74.93,77.52,79.47,100.1,80.32,78.11,82.91,80.42,99.67,79.56,116.58,82.59,111.99,28.53,48.53,35.15,44.56,18.61,27.86,21,16.77,40.04,24.03,31.91,38.41,35.35,42.06,36.97,34.68,31.2,33.37,21.2,39.71,27.19,35.96
"563","2017091100_2816",78.14,75.98,74.32,81.18,78.26,65.94,79.14,79.17,77.64,80.45,78.34,93.67,114.82,85.61,81.87,80.66,88.48,94.02,103.62,99.71,84.07,80.57,34.65,26.85,19.06,40.78,31.51,29.66,38.27,18.81,22.62,34.95,28.48,31.6,39.79,38.14,29.62,26.33,24.22,30.73,36.49,24.89,34.24,24.66
"564","2017091100_2338",63.32,49.93,45.26,47.96,48.41,44.95,47.43,46.78,47.2,47.41,43.86,34.88,18.42,40.72,40.72,40.39,38.85,19.05,40.28,8.07,37.86,4.53,32.36,10.89,24.24,34.92,38.18,33.97,43.98,17.43,20.1,40.84,26.99,27.46,27.84,18.85,22.67,28.7,31.3,31.81,41.91,27.43,35.89,28.69
"565","2017091100_2112",73.87,70.52,70.23,75.55,72.69,62.81,74.04,73.95,71.98,74.89,75.36,93.66,115.58,79.27,80.21,79.97,90.63,94.35,106.43,98.37,79.93,81.75,43.95,23.15,13.54,39.08,25.1,26.2,37.27,16.07,19.01,35.55,29.62,29.29,28.5,38.02,32.36,24.39,35.29,32.37,25.77,36.45,35.25,21.01
"566","2017091100_2073",58.33,59.4,64.6,63.57,63.32,63.74,63.74,61.38,63.28,64.03,64.93,77.23,81.72,100.88,66.96,68.43,65.42,78.15,68.09,79.8,70.16,79.79,27.37,45.53,30.8,44.54,14.83,23.96,18.67,11.46,36.53,21.04,29.22,29.85,27.79,26.44,41.22,31.82,25.18,31.48,15.51,22.19,21.95,25.44
"567","2017091100_1521",62.09,78.31,79.11,81.08,78.95,81.47,78.6,74.42,75.9,79.18,80.78,76.76,97.66,76.39,80.93,81.46,84.25,97.3,82.8,109.6,85.26,104.95,26.47,45.33,33.53,41.49,18.21,23.78,20.4,15.59,40.23,23.91,31.45,39.82,29.88,41.12,33.15,31.05,28.29,28.45,21.44,31.58,24.97,29.51
"568","2017091100_1415",41.24,43.42,45.62,39.25,42.06,53.82,41.83,38.92,42.02,41.46,40.61,25.59,4.99,43.36,39.03,39.2,32.54,24.87,16.25,21.45,35.73,39.14,18.21,29.09,37.63,16.47,24.74,26.15,19.92,35.58,31.85,22.45,26.87,26.17,23.55,20.8,25.32,28.06,29.86,26.74,21.91,31.24,23.11,29.26
"569","2017091012_594",75.87,70.04,80.11,83.12,71.55,79.68,80.57,83.03,83.68,83.17,81.38,117.05,110.69,82.22,97.17,80.14,83.13,98.09,85.56,83.01,86.18,84.68,15.63,26.45,34.53,36.19,42.3,38,22.49,19.9,23.69,42.87,33.08,27.39,30.34,32.33,31.01,24.66,37.82,32.73,32.79,39.78,26.37,35.85
"570","2017091012_44",41.28,43.64,42.93,47.69,50.25,50.04,42.39,44.34,58.52,44.04,42.78,32.15,36.77,22.84,35.04,23.2,18.2,31.71,37.44,33.75,9.29,30.48,42.12,37.14,33.67,22.47,44.41,17.76,30.32,17.59,30.85,38.43,26.52,28.52,33.19,37.23,38.42,35.98,37.15,36.15,26.23,23.19,43.38,42.86
"571","2017091012_3610",74.96,68.93,78.86,78.07,78.26,81.99,77.64,80.43,80.82,80.42,81.62,114.04,107.56,85.4,94.96,84.7,82.86,94.68,81.08,80.47,85.25,80.8,13.63,25.17,24.87,41.26,19.84,40.14,36.71,14.76,30.52,36.23,28.58,24.29,29.17,27.43,28.19,16.71,36,29.58,30.99,39.97,22.49,36.96
"572","2017091012_2546",73.76,75.67,76.43,71.86,67.52,69.96,77.62,75.27,61.63,73.42,76.32,88.77,84.26,97.28,83.62,92.46,102.18,90.11,83.64,86.78,108.52,85.46,18.09,24.34,30.25,42.39,24.86,38.43,32.67,46.28,31.89,19.45,35.81,33.89,30.74,33.24,24.39,30.34,36.76,26.04,36.5,40.36,38.7,21.02
"573","2017091012_2165",49.31,53.81,44.27,41.68,52.39,44.12,45.65,42.93,41.4,41.25,40.53,2.09,8.62,38.31,24.09,37.65,36.53,24.61,38.48,37.86,37.02,37.88,36.82,23.92,28.8,11.58,8.51,13.44,32.96,36.4,21.38,14.75,26.75,20.84,19.65,23.7,22.53,36.13,14.97,18.35,20.45,12.72,30.8,14.25
"574","2017091012_1756",45.66,51.19,42.38,38.03,51.03,41.13,42.07,38.89,38.61,38.97,39.29,0.44,8.74,37.83,25.03,36.49,37.34,25.45,37.69,36.96,36.19,36.74,35.51,23.46,27.23,11.24,11.96,13.7,32.13,36.14,17.93,15.8,22.78,22.68,20.66,21,20.8,35.21,16.33,19.22,18.65,12.16,30.01,14.43
"575","2017091012_1072",45.41,49.7,40.26,35.97,48.44,39.7,41.88,35.39,37.59,37.33,36.18,8.32,14.66,36.52,21.56,33.63,36.37,21.76,36.88,35.01,34.61,36.09,20.34,38.19,26.31,43.54,44.7,40.46,23.68,17.79,33.98,39.25,28.24,38.91,35.43,34.23,37,43.21,39.18,32.04,33.07,19.47,39.54,25.73
"576","2017091010_3635",34.34,53.09,27.43,30.52,31.8,34.94,34.04,26.7,34.85,28.34,30.65,27.13,2.23,33.98,28.67,30.68,21.36,42.21,30.11,28.2,35.12,34.86,5.15,17.46,2.47,32.9,9.98,10.5,14.37,25.9,29.07,21.64,13.63,23.89,1.21,15.38,15.67,21.3,7.38,19.45,20.28,14.87,8.85,14.27
"577","2017091010_35",58.04,80.06,76.57,76.6,78.23,77.75,78.58,77.81,78.25,81.38,81.57,84.32,84.71,85.62,85.29,113.04,99.21,84.16,85.71,84.34,84.96,98.61,18.59,31.51,26.33,33.36,19.67,12.15,29.04,5.72,24.21,7.45,17.96,30.12,27.83,13.43,11.66,10.25,17.05,17.65,26.4,23.74,8.03,18.44
"578","2017091010_3001",63.33,49.03,52.37,52.7,51.52,51.68,49.2,52.99,48.41,53.37,47.42,40.17,40.39,38.58,42.85,12.82,30.21,42.15,38.94,42.11,41.66,30.34,24.03,37.19,27.55,38.73,22.03,13.01,32.96,30.78,18.07,7.12,8.59,12.07,17.4,29.07,31.45,22,25.13,28.74,14.86,20.15,36.46,23.47
"579","2017091010_2968",59.88,43.57,45.96,46.12,46.52,47.02,43.36,45.66,50.26,44.98,41.73,38.34,40.7,34.64,40.52,21.95,28.94,39.33,34.44,39.64,39.32,30.47,34.21,45.7,35.02,47.82,31.47,23.06,41.75,38.98,14.97,29.52,15.25,20.02,27.18,40.98,41.92,44.74,37.77,37.57,24.17,31.44,46.33,37.01
"580","2017091010_2349",57.96,40.94,42.95,44.46,43.19,43.1,42.19,43.2,42.14,41.43,40.41,35.31,35.13,34.56,33.83,10.89,22.24,35.54,33.69,35.28,34.87,22.95,32.52,21.81,29.81,20.2,33.22,40.36,26.17,26.92,46.75,36.73,45.65,22.63,24.22,39.55,42,40.23,34.94,35.22,27.16,31.1,44.8,34.03
"581","2017091009_575",76.64,74.57,77.8,74.52,80.72,69.32,76.86,67.61,75.78,73.6,59.27,88.79,86.12,86.67,83.92,102.89,118.48,81.71,101.43,86.12,83.15,83.76,9.83,41.02,16.61,26.96,18.94,37.41,24.24,13.96,13.35,35.05,23.23,13.62,19.39,14.25,10.57,15.34,16.15,22.1,20.2,26.72,19.39,29.81
"582","2017091009_3331",66.35,64.39,63.72,66.2,62.91,72.63,66.24,69.28,66.43,66.1,78.33,47.48,40.03,49.81,51.7,52.28,42.87,54.96,39.13,52.02,53.73,54.04,46.23,14.94,37.86,23.55,35.95,11.06,27.59,45.64,40.04,18.89,30.06,39.05,32.72,34.2,39.26,43.88,39.95,31.31,30.6,20.91,37.47,18.16
"583","2017091009_3135",40.8,42.39,41.64,44.5,38.87,54.18,39.11,49.32,44.81,44.07,58.48,36.08,34.43,35.53,36.51,25.96,17.09,38.32,26.4,37.14,37.6,39.08,45.49,13.58,38.38,22.51,35.06,13.83,28.33,41.65,40.66,18.94,29.93,17.62,33.02,38.6,42.9,37.43,36.06,33.78,34.26,18.98,35.58,16.71
"584","2017091009_302",59.8,46.54,41.16,47.54,44.32,44.76,45.04,43.14,41.73,44.29,40.91,37.62,1.66,17.99,18.34,35.9,35.47,8.81,37.39,37.27,17.93,34.91,23.97,10.95,31.9,37.09,18.85,33.09,6.33,15.67,20.85,30.96,27.27,32.42,10.4,30.23,24.03,20.85,29.77,20.7,14.86,27.21,25.47,31.45
"585","2017091009_207",48.54,58.52,48.35,39.01,45.41,45.12,44.25,42.57,43.59,42.76,41.01,37.71,11.03,16.02,20.52,39.21,35.91,4.6,37.87,41.08,20.28,36.57,10,23.62,39.36,11.5,36.04,18.96,32.75,14.65,27.29,19.13,24.72,23.98,24.39,13.84,20.66,19.34,28.34,13.99,19.41,16.56,18.68,32.74
"586","2017091008_44",47.19,42.37,40.8,43.42,44.71,46.32,58.04,42.55,45.92,42.34,42.63,23.04,38.57,16.08,41.77,13.77,40.65,22.46,37.59,38.15,37.39,38.41,29.47,39.15,18.62,17.94,30.55,23.06,26.46,14.57,21.81,28.41,36.29,27.4,22.65,21.98,31.3,17.33,28.67,23.16,33.3,27.85,21.8,26.29
"587","2017091008_3892",46.58,42.1,42.54,44.89,43.82,50.45,64.09,45.34,46.85,44.61,39.9,31.24,39.18,28.38,39.05,23.74,38.83,32.73,37.37,38.26,38.87,37.61,47.17,44.25,31.01,26.68,38,22.68,33.29,21.86,32.81,36.94,40.28,38.99,27.93,41.2,37.31,27.31,38.62,41.7,40.1,36.25,24.62,30.61
"588","2017091008_3755",48.13,41.29,40.38,40.79,41.19,46.07,65.38,39.7,40.76,36.29,39.81,18.71,38.89,2.87,35.9,9.35,34.12,18.84,33.94,35.94,35.22,38.09,40.82,39.68,20.64,19.5,31.55,16.27,34.89,14.26,23.91,30.23,35.23,22.49,19.19,27.71,28.99,24.44,27.26,24.75,32.43,25.15,17.48,20.33
"589","2017091008_301",47.76,44.32,42.41,44.51,44.27,47.82,63.31,44.38,45.02,40.38,43.43,18.4,37.87,2.29,40.26,5.96,39.3,17.97,36.52,38.35,37.9,39.01,34.7,42.72,18.95,18.99,37.58,23.2,33.38,15.63,26.12,31.02,39.7,32.16,22.92,35.15,35.59,29.81,34.29,28.98,33.73,26.16,21.16,23.83
"590","2017091008_2911",46.91,48.86,59.81,56.65,50.93,50.13,51.19,46.97,48.08,44.67,47.11,28.85,41.22,42.78,27.61,44.44,42.88,17.86,38.41,43.13,42.76,19.43,21.67,16.18,27.77,35.94,19.76,10.6,24.2,36.37,33.7,31.71,12.5,17.31,24.83,28.64,25.06,15.98,26.54,25.13,33.02,19.97,35.28,14.66
"591","2017091008_2441",73.36,74.62,74.56,76.8,75.62,72.53,56.81,76.09,73.78,79.45,76.32,97.44,79.95,107.46,81.35,112.43,81.58,80.61,97.58,82.64,82.5,79.58,37.83,44.4,25.4,22.74,35.82,25.84,29.02,17.67,31.1,34.85,41.14,37.71,38.07,34.83,26.33,37.98,22.23,28.37,35.31,33.84,41.62,36.44
"592","2017091008_1323",38.36,38.58,54.68,50.39,41.44,43.83,41.57,34.39,37.33,33.93,36.01,17.12,30.76,35.03,19.06,34.91,32.25,4.09,34.77,31.98,33.99,2.22,25.32,17.73,31.84,36.32,21.5,14.39,28.05,37.92,35.2,32.9,14.34,24.07,21.28,35.22,32.82,18.1,26.95,24.91,24.61,21.02,34.83,24.53
"593","2017091008_1063",72.44,77.66,76.71,75.03,76.59,69.71,58.07,77.4,74.35,80.57,79.26,98.19,80.16,103.27,80.67,108.79,84.21,79.85,97.84,80.01,84.64,81.53,46.14,45.11,29.54,25.21,39.31,20.7,31.04,17.75,33.09,35.08,42.09,41.03,39.47,36.88,28.82,43.53,25.64,30.27,38.73,33.25,39.78,39.5
"594","2017091007_948",57.14,47.28,48.22,44.74,45.9,48.14,42.36,44.55,45.42,46.03,45.95,24.14,17.73,36.08,37.16,20.35,37.04,37.17,35.6,37.97,3.64,26.36,26.71,40.99,14.65,37.43,16.38,18.8,32.47,39.94,26.01,22.19,34.79,36.12,36.91,37.2,15.49,22.99,32.38,22.13,41.98,24.68,34.76,16.9
"595","2017091007_3685",54.45,43.69,47.34,40.7,40.81,44.02,37.9,41.66,39.09,40.72,41.43,28.19,21.74,34.87,35.15,27.5,34.72,36.4,36.7,35.9,2.89,18.3,25.61,40.69,16.99,34.43,14.02,17.63,31.14,38.26,25.15,21.41,32.27,22.43,35.4,34.07,15.89,21.51,26.51,18.01,40.04,20.34,31.96,21.69
"596","2017091007_3383",61,69.53,70.13,74.29,72.61,75.68,76.03,74.92,73.58,74.48,71.38,98.28,110.66,98.83,86.59,81.9,84.55,106.8,83.78,85.59,80.26,79.82,29.11,17.24,48.45,28.44,46.55,40.14,33.68,30.76,20.66,42.58,25.69,41.54,42.64,39.09,34.31,22.62,40.55,35.15,30.01,44.93,35.41,33.73
"597","2017091007_2866",53,43.79,46.13,40.21,39.61,43.21,37.39,39.83,38.47,39.82,41.06,25.48,20.05,34.54,37.11,24.75,35.83,35.77,36.99,35.78,9.37,17.9,25.85,38.41,15.05,33.1,12.64,16.34,29.9,36.75,22.54,19.42,30.86,22.91,32.38,27.99,13.07,16.09,23.31,14.87,36.64,18.25,26.71,18.3
"598","2017091007_2435",71.01,84.2,81.28,91.27,91.37,85.19,95.49,90.91,93.46,90.3,90.02,91.72,99.52,92.15,85.69,87.33,91.36,85.5,85.35,89.81,116.56,100.69,30.27,19.56,39.58,24.39,43.54,41.33,26.92,21.04,30.95,38.49,27.37,34.3,28.55,28.49,42.35,41.92,31.72,40.82,20.85,39.43,33.8,39.27
"599","2017091005_955",73.92,71.66,72.51,72.17,58.3,74.18,73.64,71,71.6,72.7,72.92,111.94,81.35,101.07,101.16,80.54,78.49,114.67,80.56,85.95,79.98,78.43,34.32,17.16,13.15,14.62,24.32,21.78,19.44,37.07,26.98,25.02,11.73,26.63,34.66,20,21.18,30.47,12.26,21.79,18.33,22.81,15.19,23.02
"600","2017091005_3982",77.01,73.96,78.55,76.05,64.83,78.5,82,78.46,74.03,78.96,79.89,106.6,83.39,99.38,99.76,84.7,84.59,111.54,79.9,84.51,81.6,79.93,37.15,7.53,14.8,12.78,20.33,29.71,26.6,19.83,36.56,26.36,10.14,16.88,32.8,15.29,16.03,26.86,10.72,10.4,19.07,18.23,14.95,21.12
"601","2017091005_35",69.65,73.44,65.77,71.53,71.65,71.47,71.18,60.19,70.67,72.68,71.07,107.23,83.05,82.22,100.24,100.42,85.41,118.64,114.04,79.86,81.41,81.99,8.82,29.25,37.33,39.13,9.62,22.77,18.71,25.4,13.26,33.27,35.42,25.46,33.71,37.97,27.38,27.79,21.26,26.29,23.81,15.23,25.98,21.57
"602","2017091005_2563",66.55,73.79,77.43,77.82,76.13,76.35,76.92,76.12,63.55,75.37,75.64,106.72,83.96,84.31,100.03,100.1,87.7,115.39,111.36,80.53,81.75,81.09,38.18,9.87,26,29.31,38.43,8.74,20.54,16.3,23.75,12.64,32.67,25.48,28.01,32.51,23.68,24.4,17.18,23.01,21.74,14.43,22.93,17.46
"603","2017091005_2110",45.06,45.34,40.89,43.68,56.77,38.84,41,45.62,43.17,40.68,40.52,9.56,34.96,22.06,23.05,35.98,35.64,5.23,37.94,33.37,35.56,38.92,15.59,47.73,39.67,41.02,32.66,28.35,35.3,13.72,22.27,27.35,43.6,38.49,19.97,39.45,36.37,24.49,44.03,43.38,36.69,35.88,38.2,33.98
"604","2017091005_2033",80.63,73.76,81.18,77.13,65.26,81.8,84.62,80.37,78.52,81.85,77.64,111.26,86.18,98.47,98.65,84.29,82.92,116.6,80.39,84.73,82.78,80.74,38.15,8.4,17.03,13.85,23.09,32.33,26.34,21.92,40.35,27.04,11.49,21.61,33.27,18.05,18.72,29.85,12.03,18.13,20.25,19.89,16.04,21
"605","2017091005_1763",77.45,74.36,77.13,75.28,60.17,80.01,78.42,74.94,77.69,78.67,77.37,110.37,83.74,100.02,100.38,82.66,83.17,117.4,82.6,86.09,82.76,80.71,33.01,16.46,11.95,13.48,23.55,21.92,18.65,34.29,24.69,23.44,10.16,19.06,31.57,16.55,17.67,27.26,10.54,14.53,17.72,19.06,15.38,20.41
"606","2017091004_851",51.76,38.67,47.36,39.88,35.07,33.73,34.87,32.99,33.76,31.24,28.39,34.41,17.24,31.69,27.12,29.65,5.21,32.86,34.23,36.72,27.01,25.06,22.62,24.18,36.93,5.58,29.01,22.3,11.64,30.94,14.93,8.53,13.49,9.17,18.07,27.52,12.9,15.53,13.59,14.24,19.5,23.21,10.92,14.7
"607","2017091004_4127",59.07,78.13,75.89,75.44,69.66,67.05,75.86,77.95,76.15,74.45,75.44,79.75,102.74,91.08,76.84,91.04,111.57,83.41,99.8,76.54,81.38,77.18,30.05,44.78,40.98,33.29,13.51,45.85,21.37,36.73,28.54,23.58,15.32,39.67,41.28,35.7,29.54,34.19,37.48,45.07,27.34,21.09,18.2,28.26
"608","2017091004_3757",59.78,77.81,70.8,75.75,69.83,78.72,75.76,78.91,76.85,77.17,74.82,79.54,106.94,91.86,79.45,93.29,118.61,84.91,102.18,77.32,84.18,80.83,28.06,43.18,11.62,40.38,44.47,33.1,20.02,36.49,28.94,23.26,15.02,38.36,37.9,34.52,26.43,31.75,34.97,43.8,24.02,20.28,17.78,34.42
"609","2017091004_37",80.91,77.97,72.52,62.74,73.33,79.42,75.91,81.63,81.01,79.57,78.41,81.22,103,109.42,91.41,84.21,91.48,83,99.52,76.31,85.3,82.43,17.63,37.12,12.37,25.17,43.83,29.94,21.95,33.39,24.91,21.65,40.47,35.71,33.16,26.39,27.78,24.33,25.75,38.89,23.41,21.27,18.72,31.97
"610","2017091004_2995",56.45,69.7,69.8,65.37,71.29,71.93,70.5,70.94,73.05,75.18,77.66,76.93,103.14,79.37,99.85,80.61,81.13,78.69,79.41,101.09,98.59,112,27.12,24.42,8.2,47.98,19.18,26.38,39.97,14.66,36.88,43.14,35.04,40.42,26.37,17.78,35.31,33.2,37.88,27.78,23.42,36.43,30.45,42.76
"611","2017091004_292",59.46,43.86,45.27,49.63,41.73,42.31,42.92,42.69,41.87,38.45,36.9,39.56,16.89,36.35,20.65,35.17,6.34,34.97,36.61,37.4,20.86,21.7,27.54,29.87,9.19,43.57,34.16,27.23,16.44,37.56,19.4,11.85,22.42,14.18,28,33.59,19.93,22.95,27.93,20.31,26.9,28.83,19.05,24.05
"612","2017091004_2462",59.4,72.02,72.95,65.63,74.6,74.72,72.41,75.92,74.86,77.23,81.4,72.69,102.72,81.85,99.58,81.66,82.88,79.25,80.63,101.93,99.39,115.7,26.27,23.03,8.29,44.39,18.88,26.14,37.96,14.25,34.35,40.22,31.24,36.63,23.34,18.56,29.78,29.72,33.64,26.39,23.48,32.44,28.54,28.04
"613","2017091004_1611",60.54,42.32,45.24,49.91,50.55,43.68,42.66,44.38,42.32,46.07,46.29,40.86,17.7,7.39,31.41,38.48,29.41,36.71,19.96,40.92,36.1,40.37,24.01,11.87,15.44,43.15,10.21,20.43,35.62,18.16,25.92,30.02,39.4,17.66,17.39,25.36,21.49,22.37,24.63,14.34,31.75,33.43,38.71,22.16
"614","2017091003_878",73.36,74.31,73.31,76.13,69.98,72.8,68.73,74.41,62.67,71.91,73.16,82.48,75.77,78.26,97.35,94.8,75.87,116.67,78.09,99.86,76.45,108.97,44.67,22.13,38.64,14.44,23.32,17.1,15.97,35.46,28.14,47.49,31.78,24.58,44.27,20.07,27.21,39.69,42.03,34.71,32.35,30.49,24.92,31.15
"615","2017091003_3631",47.38,39.2,42.46,41.13,43.63,40.76,42.19,45.56,58.71,46.07,46.04,41.01,43.98,41.01,31.12,40.3,47.06,41.61,44.85,41.9,40.82,23.45,8.88,38.42,23.97,47.2,47.11,28.93,42.04,25.88,24.59,19.57,28.51,24.73,31.38,18.08,43.81,46.33,6.9,34.88,48.85,41.36,16.55,43.23
"616","2017091003_2078",68.62,74.65,71.91,69.45,68.27,72.33,73,74.3,60.34,71.54,73.42,83.11,76.53,78.69,100.19,99.21,76.01,110.1,78.66,101.18,76.79,113.09,40.96,18.44,32.82,9.01,20.32,15.06,11.81,30.12,22.67,41.01,28.52,19.07,40.11,16.56,22.62,29.36,36.71,16.99,27.61,24.07,20.33,10.86
"617","2017091003_1954",77.87,72.52,76.2,78.23,77.41,77.19,64,74.49,77.52,76.45,70.72,80.33,96.21,90.15,81.13,84.04,81.24,85.37,113.12,69.4,104.62,84.67,10.69,41.33,42.16,30.07,25.87,33.46,22.85,18.11,13.98,20.23,9.12,18.45,23.94,32.98,40.18,24.17,21.88,28.41,18.34,17.37,20.89,15.84
"618","2017091002_36",29.9,30.93,52.87,28.9,32.13,28.93,31.53,32.03,34.43,28.87,31.57,28.13,28.2,31.17,29.5,33.33,1.27,15.93,33.4,30.33,15.67,30.73,31.1,36.83,29,27.57,8.77,11.93,21.9,38.33,33.37,25.43,17.27,33.23,18.5,28,35.07,33.5,23.53,27.2,32.8,28.93,25.87,22.53
"619","2017091002_2026",70.21,59.11,75.7,76.06,75.94,70.94,72.77,72.06,75.93,73.64,75.8,80.61,80.93,101.92,79.3,115.41,81.21,98.62,78.82,78.83,78.06,99.12,41.18,29.66,44.4,26.32,20.66,24.53,42.32,23.38,34.55,38.41,29.88,32.23,42.87,29.87,42.52,35.7,29.2,31.54,35.48,25.16,40.46,33.14
"620","2017091002_1766",75.96,81.31,79.62,60.4,80.06,83.39,80.79,77.6,78.88,81.66,80.13,89.37,87.18,83.86,99.4,80.83,112.19,99.32,81.08,83.22,106.58,86.79,51.2,30.2,24.02,29.28,32.64,45.76,38.13,21.38,27.94,35.31,42.24,32.96,42.62,31.17,35.45,26.23,44.92,38.3,27.71,33.93,39.02,37.33
"621","2017091002_1662",80.02,82.19,80.34,63.15,81.41,83.36,79.17,77.78,78.27,82.03,79.48,86.38,83.54,84.67,89.25,82.11,108.97,99.93,82.42,85.68,100.36,85.07,48.93,31.29,25.16,29.34,34.11,45.43,38.87,22.49,29.52,36.85,43.07,41.75,43.41,34.84,33.57,29.55,37.27,35.27,31.81,36.87,36.73,41.16
"622","2017091001_872",74.49,57.18,75.88,74.11,73.37,75.49,73.9,74.32,72.96,67.51,71.09,114.78,99.61,98.92,79.94,80.8,80.18,107.6,81.16,82.1,81.84,79.5,29.89,29.31,34.09,39.89,20.57,45.52,21.86,17.74,42.17,23.65,36.59,44.29,39.75,30.27,38.95,31.2,42.52,43.71,28.68,35.5,20.21,24.43
"623","2017091001_36",39.7,60.57,38.77,41.97,40.65,42.67,39.73,40.36,43.74,45.92,48.12,15.28,23.64,23.23,39.34,35.36,39.56,17.47,35.59,35.68,36.04,37.58,36.84,33.81,34.83,28.61,42.51,19.58,39.81,48.21,24.79,50.08,15.11,47.88,37.75,34.93,27.71,31.57,21.71,41.49,33.9,37.67,42.85,39.82
"624","2017091001_3439",55.65,42.07,52.52,50.36,45.68,41.59,43.28,44.13,44.67,43.06,42.94,38.48,21.64,9.15,38.96,38.69,15.28,38.09,36.64,39.01,21.48,34.99,36.27,42.34,11.8,46.31,22.42,31.03,26.53,38.74,46.04,18.37,34.49,43.49,35.21,43.44,38.43,29.13,38.4,26.14,22.23,34.96,32.73,33.39
"625","2017091001_330",68.89,75.45,70.05,69.71,75.42,80.88,75.73,76.4,76.13,77.12,77.77,82.08,97.13,106.89,80.36,80.78,99.77,79.27,85.26,79.58,98.01,81.05,29.21,21.96,46.12,15.06,38.6,28.19,35.18,23.48,15.66,41.16,27.16,18.96,33.86,33.3,23.27,29.6,33.46,36.89,33.52,25.44,35.12,34.84
"626","2017091001_3190",76.87,73.24,59.63,78.4,75.89,79.52,76.33,77.85,75.48,70.09,74.68,117.34,99.03,99.57,80.77,80.23,83.34,110.88,81.62,81.24,82.68,81.12,29.41,42.41,30.12,34.04,22.06,46.56,23.72,18.22,38.24,22.16,37.21,41.8,37.49,32.28,36.95,32.06,44.78,35.86,30.05,34.46,21.61,25.31
"627","2017091001_2903",53.26,40.14,49.98,47.52,43.83,39.07,40.43,41.13,41.73,40.54,40.85,39.87,20.63,3.85,39.24,35.73,12.9,35.16,33.86,40.38,22.34,38.62,36.85,42.2,13.21,46.58,23.25,33.6,28.54,39.84,46.46,20.87,35.08,41.41,37.19,44.67,39.77,34.16,39.45,29.32,22.79,37.1,36.62,35.36
"628","2017091001_2501",64.89,73.3,67.38,68.72,71.41,75.03,72.67,71.7,72.23,75.4,73.64,77.5,90.42,107.1,79.94,78.23,100.06,78.95,82.76,78.01,91.68,81.12,30.72,21.97,47.01,15.27,39.86,32.12,36.29,24.4,16.37,45.54,28.69,18.12,34.44,35.74,23.03,31.5,35.82,38.32,38.06,27.43,38.34,35.63
